Timestamp,Data Operator Initials,Q1,Q2,Q3,Q4,Q5(a),Q5(b),Q5(c),Q6,Q7,Q8,Q9,Q10(a),Q10(b),Q10(c),Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27
9/15/2024 17:50:22,YA,2,0,1,1,9,5,5,1,2,2,"1,2,3,4",8,8,8,1,5,4,"1,5 Worship songs",2,2,9,1,2,6,9,1,6,2,Hornby,6,
9/15/2024 17:50:11,GO,2,0,4,1,7,8,7,2,1,1,"1,2,3,4",7,7,7,1,5,4,4,1,1,6,1,1,4,8,1,5,2,Hei Hei Hornby,6,
9/15/2024 17:49:23,KL,2,0,8,1,0,0,0,2,2,2,"1,2,3,4,5",0,0,0,1,3,4,4,1,1,9,5,2,6,3,2,3,1,ilam,6,0
9/15/2024 17:48:57,MT,5,0,"3,4",4,9,9,9,1,1,1,"1,2,3,4,5",8,8,7,1,6,2,"4,5 Hallow",2,1,9,4,2,3,0 Sri Lankan,4,3,1,Broomfiled,6,Love the unity and friendship at this parish.  The changes of the last few years has brought so many hears closer to the Lord. 
9/15/2024 17:48:53,GO,2,0,8,6,6,3,1,2,2,2,"1,2,3,4,5",6,5,4,2,6,4,"2,4",2,2,4,4,1,4,8,4,5,1,Hei Hei / Hornby,6,
9/15/2024 17:48:34,YA,6,3,8,4,0,0,0,2,2,2,"1,2,3,4,5",7,7,9,1,2,4,6,2,2,9,0,0,0,0,0,0,0,0,6,
9/15/2024 17:47:50,KL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,10 malasian chinese,4,5,3,yaldhurst,6,0
9/15/2024 17:47:17,GO,3,0,2,1,9,9,7,2,2,2,"1,2,3,4,5",9,9,9,1,2,1,6,2,1,8,4,2,6,9,2,6,2,Hornby,6,
9/15/2024 17:47:11,YA,2,0,8,3,5,6,5,2,2,2,"1,2,3,4,5",8,8,8,1,5,1,6,1,1,8,3,2,4,7,4,4,1,Hornby,6,
9/15/2024 17:46:28,KL,5,0,8,2,1,2,2,2,2,2,"1,2,3,4,5",6,6,6,1,1,4,6,2,2,5,3,1,4,7 chinese,4,5,1,yaldhurst,6,0
9/15/2024 17:46:14,GO,2,0,8,5,8,8,6,2,2,2,"1,3,4",9,9,9,1,6,4,"1,4",2,2,9,4,2,4,8,4,4,2,Hornby,6,
9/15/2024 17:45:58,YA,1,3,8,4,7,2,7,2,2,2,"1,3,4,5",0,0,0,1,2,4,4,0,1,8,4,1,4,9,4,3,6,Rollston,6,
9/15/2024 17:45:35,MT,2,0,5,4,8,8,8,2,2,2,"1,2,3,4,5",9,9,9,1,5,2,5 Social Media,2,1,9,4,1,4,9,4,4,1,Hornby,6,
9/15/2024 17:45:06,KL,1,3,7 choir community mass,2,8,8,3,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,1,1,9,3,2,4,10 vietnamese,3,3,1,upper riccarton,6,0
9/15/2024 17:44:36,GO,2,5,8,2,5,5,8,2,2,2,"1,3,4,5",8,8,8,1,2,4,6,2,2,8,4,1,6,9,4,3,1,Hornby,6,
9/15/2024 17:44:09,YA,2,0,8,3,9,0,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,1,2,9,3,1,4,9,4,2,1,Wigram,6,
9/15/2024 17:43:44,MT,4,0,5,5,9,9,7,1,2,2,"1,2,3,4,5,6",9,9,9,1,6,1,"1,5 Daily Mass Readings",2,2,9,6,2,4,9,4,3,3,Wigram,6,
9/15/2024 17:43:22,GO,2,0,"2,5",4,8,0,8,1,1,2,"1,2,3,4,5",9,9,9,1,5,2,3,1,1,9,5,1,6,9,4,1,1,Sockburn,6,To have a weekly Filipino Mass
9/15/2024 17:43:00,KL,1,5,7,1,9,9,9,2,1,1,"1,2,3,4,5",9,9,9,3,6,0,"1,4",1,2,9,5,2,6,9,2,1,1,hornby,6,0
9/15/2024 17:42:50,YA,2,0,8,3,9,0,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,1,1,9,3,2,4,9,4,2,1,Wigram,6,
9/15/2024 17:41:50,MT,3,0,5,5,9,7,7,1,2,2,"1,2,3,4,5",9,9,9,1,5,2,"2,4",2,2,9,4,1,4,9,4,5,1,Hornby,6,
9/15/2024 17:41:31,KL,1,5,8,1,1,1,5,2,2,2,"1,2,3,4,5",7,9,8,2,1,4,"1,4",2,2,7,3,1,4,9,4,0,2,wigram,6,0
9/15/2024 17:41:28,GO,3,0,5,3,6,6,7,3,3,3,"1,2,3,4,5",7,8,8,1,5,3,"1,3,4",1,1,9,4,1,4,9,3,2,1,Hornby,6,
9/15/2024 17:41:14,YA,1,5,1,1,5,9,6,2,2,2,"1,2",7,7,9,1,3,4,"2,4,5 Spotify",1,1,7,1,2,6,9,1,6,2,Hoenby,6,Thank you for your service! keep up the good work! Amen! God is love! I love God! God is good! All the time!
9/15/2024 17:39:57,KL,1,5,8,1,5,5,8,2,2,2,"1,2,3,4,5",9,9,9,2,5,4,6,2,2,9,3,2,4,9,4,2,1,wigram,6,0
9/15/2024 17:39:40,MT,2,0,"1,2,4,5",4,9,9,9,1,2,2,"1,2,3,4,5",9,9,9,1,5,1,4,1,1,9,5,2,4,9,4,4,1,Sockburn,6,
9/15/2024 17:39:19,GO,3,0,8,2,0,8,0,2,2,2,"1,2,3,5",9,9,6,4,2,1,6,2,2,5,7,2,5,1,4,0,4,Halswell,6,
9/15/2024 17:38:03,KL,3,6,8,1,1,0,0,1,1,1,0,1,0,0,3,6,1,"1,4",1,1,1,0,2,6,9,0,0,0,0,6,0
9/15/2024 17:37:52,MT,3,0,5,4,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,1,6,2,2,9,5,1,4,9,4,4,1,Wigram,6,
9/15/2024 17:37:44,GO,1,5,8,2,6,1,2,2,2,2,"1,2,3",9,9,9,1,1,4,"4,5 Tiktok",2,1,8,1,2,4,9,1,6,6,Avonhead,6,
9/15/2024 17:37:43,YA,1,4,8,2,1,1,5,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,5 from our daughter's first communion videos,2,2,9,4,2,6,9,4,2,1,Hornby,6,May you continue giving us your genuine service to the community. I'm looking forward to be part of your service in the future. Thank you very much. God Bless us all.
9/15/2024 17:36:32,MT,0,4,4,0,9,9,9,2,1,1,"1,2,3,4,6",9,9,9,0,0,0,"1,2,4",1,1,9,4,1,1,9,4,6,2,I'm a visitor (Nelson),,
9/15/2024 17:36:12,KL,1,5,8,1,1,1,1,2,2,2,"1,3,5",9,9,9,1,5,4,6,2,2,9,2,1,3,9,4,6,6,hornby,6,0
9/15/2024 17:35:48,GO,1,5,8,4,0,0,4,2,1,2,"1,2,3,4",0,0,9,2,3,4,6,2,1,6,2,1,6,10 Fijian,2,2,1,Halswell,6,
9/15/2024 17:34:48,KL,4,0,4,4,8,8,8,2,2,2,"1,2,3,4,5",8,9,9,1,6,2,"1,4",1,2,9,6,1,5,1,4,2,4,sockburn,6,0
9/15/2024 17:34:31,GO,2,0,8,2,0,0,4,2,2,2,0,8,0,8,0,0,0,"2,4",0,0,9,5,2,5,9,4,6,0,Hornby,5,
9/15/2024 17:34:28,MT,3,0,8,5,0,1,1,1,0,0,"1,2,3,4,5,6",9,9,9,1,5,4,6,1,1,9,7,2,5,9,4,4,4,Riccarton,4,All Good
9/15/2024 17:33:35,YA,1,4,8,2,1,1,1,2,2,2,"1,3,4",9,9,9,1,5,4,4,2,2,9,4,1,6,9,4,2,1,Hornby,6,
9/15/2024 17:33:20,GO,6,6,8,4,0,0,0,2,2,2,"1,2,3,4,5",0,0,0,1,6,4,4,2,2,9,7,2,2,3,0,0,4,Wigram,6,
9/15/2024 17:32:56,KL,1,3,3,4,9,9,9,2,1,1,"1,2,3,4,5",9,9,9,1,6,1,"2,4",2,1,9,4,0,6,9,4,5,1,avonhead,6,0
9/15/2024 17:32:55,MT,5,0,"4, 7 EMOHC to mass and resthom",4,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,3,1,6,1,2,9,7,2,5,1,4,1,4,Hornby,6,
9/15/2024 17:32:13,GO,5,3,8,3,0,3,0,2,2,2,"1,2,4,5",9,9,9,1,4,4,6,0,1,9,6,2,5,1,2,1,4,AVonhead,6,
9/15/2024 17:32:06,YA,1,6,8,0,0,0,0,2,2,2,7,9,9,9,3,3,4,0,2,2,6,4,1,2,9,4,6,1,Redwood,6,
9/15/2024 17:31:19,KL,1,3,7 eucharistic minister,4,0,0,0,2,2,2,"1,2,3,4,5,6",9,8,9,1,6,0,4,1,2,9,7,2,1,9,4,1,4,avonhead,6,0
9/15/2024 17:31:06,MT,1,5,8,1,7,6,7,1,2,2,"1,2,3,4,5",9,9,9,3,5,4,4,1,2,9,3,2,4,10 Sri Lankan,4,2,1,Avonhead,6,
9/15/2024 17:31:04,GO,1,3,8,2,9,9,6,2,2,2,"1,2,3,4,5",7,8,8,1,5,4,6,2,1,7,4,2,6,10 Vietnamese,4,5,1,Burnside,6,
9/15/2024 17:30:18,YA,1,5,8,1,5,5,5,1,2,2,"1,2,3,4,5",9,9,9,2,5,4,6,2,2,9,5,1,6,9,4,3,1,Riccarton,6,
9/15/2024 17:29:47,GO,1,3,8,4,0,2,0,2,2,2,"1,2,3,4,5",9,9,9,1,6,2,6,1,2,9,7,1,5,1,2,1,4,Avonhead,6,
9/15/2024 17:29:45,KL,1,4,4,4,5,1,9,2,2,2,"1,2,3,4,5",9,9,9,1,3,3,6,1,1,9,6,1,5,10 korean,4,2,4,wigram,6,0
9/15/2024 17:29:34,MT,1,2,8,2,5,1,4,2,2,2,"1,2,3,4,5",5,5,7,2,2,1,1,2,2,5,4,2,4,1,2,5,1,Templeton,6,
9/15/2024 17:28:50,YA,1,6,7 Attend the mass,2,1,1,1,1,2,2,"1,2,3,4,5",9,9,9,1,6,4,4,1,1,9,4,2,6,9,4,6,1,Wigram,6,
9/15/2024 17:28:45,GO,6,6,8,3,0,0,0,2,2,2,"1,2,3",9,9,9,1,0,0,0,0,0,9,1,2,3,3,2,0,2,Wigram,6,
9/15/2024 17:28:07,MT,1,5,4,1,8,,,1,2,2,"1,2,3,4,6",9,9,9,4,1,4,4,1,2,9,3,2,6,9,3,1,1,Bishopdale,6,
9/15/2024 17:27:39,GO,3,0,8,4,7,5,7,2,1,2,"1,2,3,4,5",9,9,9,1,5,1,"2,4",1,2,9,4,1,5,8,4,2,1,Wigram,6,
9/15/2024 17:27:12,YA,2,0,8,3,7,7,7,2,2,2,"1,2,3,4,5",8,8,8,1,5,4,4,1,1,9,3,2,4,10 Sri Lankan,4,1,3,Avonhead,6,
9/15/2024 17:26:38,KL,6,0,0,1,7,2,2,1,2,2,"1,2,3,4",9,9,9,2,5,4,"1,4",1,2,9,2,2,7 family,9,4,6,7 unemployed,wigram,6,0
9/15/2024 17:26:30,MT,1,5,4,1,0,0,0,2,2,2,"1,3,4",9,7,9,4,1,4,1,1,2,9,1,1,6,9,1,1,1,Bishopdale,6,
9/15/2024 17:26:06,GO,1,6,8,1,0,5,9,2,2,2,3,6,7,9,2,2,4,6,2,2,9,1,1,3,9,2,6,2,Shirley,6,
9/15/2024 17:24:53,KL,1,5,8,2,8,2,7,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,1,9,3,1,2,10 sri lankan,4,1,1,hornby,6,0
9/15/2024 17:24:46,YA,2,0,8,3,9,9,5,2,2,2,"1,2,3,4,5",9,9,9,1,4,4,4,2,1,9,3,1,4,10 Sri Lnkan,4,2,1,Avonhead,5,
9/15/2024 17:24:39,MT,1,5,8,2,6,1,8,1,1,2,"1,2,3,4",9,9,9,1,6,4,"1,4",1,1,9,1,2,6,9,2,1,2,Hornby,6,We Praise the Lord
9/15/2024 17:24:31,GO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10 European,4,2,7 travelling looking for short term jobs,St Albans,6,This has been a great place to be and participate for a newcomer to NZ
9/15/2024 17:23:13,MT,2,0,8,2,3,1,6,1,1,2,"1,2,3,4,5",9,9,9,1,6,4,"1,4",2,1,9,5,1,6,9,4,2,1,Hornby,6,
9/15/2024 17:23:02,GO,1,2,8,2,8,1,2,2,2,2,"1,2,3,4",4,4,4,2,1,3,6,2,2,5,2,2,2,9,4,2,2,Riccarton,6,
9/15/2024 17:22:58,KL,1,5,"1,4",2,2,2,9,2,2,2,7,9,9,9,1,5,4,5 watched chosen,2,1,9,3,2,5,10 sri lankan,2,8,6,hornby,6,0
9/15/2024 17:22:42,YA,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
9/15/2024 17:21:58,GO,2,0,8,4,9,9,0,1,2,2,"1,2,3,4,5",9,9,9,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6,
9/15/2024 17:21:22,KL,3,0,3,4,9,5,7,1,2,2,"1,2,3,4,5",9,9,9,2,2,4,4,1,2,9,2,2,4,9,2,3,5,halswell,6,0
9/15/2024 17:21:22,YA,1,2,8,2,9,9,9,2,2,2,"1,2,3,4,5",0,0,0,1,1,4,1,1,2,9,3,2,0,0,0,0,0,0,6,
9/15/2024 17:20:25,GO,1,5,8,1,9,0,0,1,1,2,"1,3,4",9,0,0,2,5,4,4,1,1,9,5,1,6,10 Fijian,3,1,3,sockburn,4,
9/15/2024 17:19:51,Mt,1,5,8,2,5,1,9,1,1,2,"1,2,3,4,5",9,9,9,1,6,4,"1,4",2,1,9,4,2,4,9,4,1,1,Hornby,6,Thanks to you oh God
9/15/2024 17:19:25,KL,2,0,0,4,9,5,6,2,2,2,"1,2,3,4,5",7,7,7,2,4,4,4,1 bible and i don't have enough faith to be an atheist,1,7,2,1,3,"1,2",4,3,1,halswell,6,0
9/15/2024 17:19:09,YA,1,"2,5",8,2,4,8,4,2,2,1,"1,2,3",8,9,9,1,3,4,1,2,1,8,2,2,6,9,2,2,1,Hornby,6,Thank you for your service. God is good all the time.
9/15/2024 17:19:09,GO,6,2,8,0,5,5,5,1,2,2,1,5,5,5,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,6,
9/15/2024 17:15:21,KL,1,3,8,0,5,0,0,2,2,2,"1,2,3,4,5,6",9,9,9,1,5,4,5 online mass,2,2,8,8,2,1,1,4,6,4,avonhead,4,the choir this morning was beautiful
9/15/2024 17:14:53,MT,2,0,"3,4",4,9,9,9,2,1,1,"2,3,4",7,8,8,2,2,1,"1,4",2,2,7,3,1,4,1,3,3,1,Hornby,4,
9/15/2024 17:14:26,GO,1,5,4,2,9,9,9,1,2,2,"1,2,3",8,5,4,1,5,1,6,2,2,5,0,2,4,10 Srilankan,1,6,2,Hornby,4,
9/15/2024 17:13:27,KL,5,0,7 morning tea,1,9,9,9,2,2,2,"1,2,3",7,6,7,1,5,4,6,2,2,6,2,2,4,9,1,6,0,0,0,0
9/15/2024 17:13:08,GO,1,5,8,2,5,9,9,1,1,1,"1,2,3,4",9,9,9,1,5,3,4,1,1,9,1,2,4,10 Binhalese,1,1,2,hornby,4,
9/15/2024 17:13:05,YA,1,5,5,4,9,0,0,2,1,1,"1,2,3,4,5",9,9,9,1,6,1,"2,4",1,1,9,3,2,6,10 Sri Lankan,4,1,6,Broomsfield,4,
9/15/2024 17:12:58,MT,3,0,4,5,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,6,3,5 Bible App,2,2,9,4,2,3,10 South African,4,5,1,Rolleston,4,
9/15/2024 17:11:50,GO,1,5,5,2,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,1,2,6,2,1,9,3,2,4,10 Sri Lankan,3,2,1,hornby,2,
9/15/2024 17:11:49,KL,1,2,1,2,6,6,9,1,2,2,7,9,9,9,1,4,1,3,2,1,9,2,1,1,7 chinese,4,2,1,hilmorton,4,0
9/15/2024 17:10:43,MT,2,0,5,1,6,7,7,2,2,2,"1,2,3,4",5,5,5,1,5,4,6,2,1,6,1,1,1,1,1,6,2,Russley,4,
9/15/2024 17:10:34,KL,2,0,8,1,9,9,9,2,2,2,2,9,7,5,2,5,1,6,2,2,9,6,2,2,"1,2",4,4,2,wigram,4,great idea but too many questions if you want authentic answers it is a huge task to complete in 5-6 minutes
9/15/2024 17:09:51,GO,3,0,8,3,9,9,0,2,2,2,"1,2,3,4,5,6",9,9,9,1,4,1,"3,4",2,1,7,3,2,4,1,4,2,5,Hei Hei,4,
9/15/2024 17:09:36,YA,1,2,7 Following Christ,1,0,0,1,2,1,1,"1,2,3,4,6",9,9,9,1,5,2,4,2,1,9,4,2,1,1,4,1,6,Upper Riccarton,4,
9/15/2024 17:08:12,GO,1,4,8,4,5,6,9,2,2,2,"1,2,4,5",9,9,9,1,5,4,"4,5 audiobible instagram",2,1,9,2,1,5,8,4,2,1,russley,4,
9/15/2024 17:08:10,MT,5,0,8,6,9,9,9,2,2,2,"1,2,3,4,5",7,7,7,2,5,3,4,1,1,6,4,1,4,1,4,6,1,Sockburn,4,
9/15/2024 17:07:27,KL,2,0,8,1,6,6,8,1,2,2,"1,2,3,4,5",7,7,6,2,2,4,6,2,1,7,5,1,3,1,4,5,1,halswell,4,0
9/15/2024 17:07:15,YA,3,0,"1,4,5",1,7,7,7,2,2,2,"1,2,3,4,5",7,7,7,1,3,2,5,1,2,7,4,1,4,1,4,5,1,0,4,
9/15/2024 17:06:39,GO,1,4,8,4,8,2,5,2,2,2,"1,2,3,4,5",8,9,9,1,5,4,"4, 5 audio bible Instagram",1,1,9,2,2,5,8,4,2,1,Russley,4,
9/15/2024 17:06:06,MT,4,0,7 Nil,5,9,9,9,2,2,2,2,9,9,9,1,5,4,0,1,1,9,6,2,4,7,4,3,4,Wigram,,
9/15/2024 17:06:02,KL,2,0,8,1,9,9,6,2,1,1,"1,2,3,4,5",9,9,9,1,3,4,4,1,1,7,3,2,4,"1,2",4,3,5,hornby,4,0
9/15/2024 17:04:55,YA,4,2,8,1,0,0,5,2,2,2,"1,3",0,0,6,2,1,4,4,2,2,7,2,1,6,1,4,1,1,Wigram,4,
9/15/2024 17:04:32,KL,4,0,"4,5",1,9,9,7,2,2,2,"1,2,3,4,5,6",7,5,6,1,3,3,6,2,1,7,4,2,4,9,4,5,7 volunteer w casual paid work,0,4,0
9/15/2024 17:03:58,GO,1,4,8,4,6,4,7,2,2,2,"1,2,3,4,5",7,9,9,1,5,1,6,2,2,9,4,1,6,9,2,3,1,0,4,
9/15/2024 17:03:12,YA,5,0,8,4,0,0,4,2,2,2,"1,3,4,5",0,8,0,2,5,4,6,2,2,9,6,1,6,1,3,5,1,Wigram,4,Amazing parish perish unbelievable/ fellowship/ friendship. I feel very inclusive along with others.
9/15/2024 17:03:09,MT,4,0,5,5,9,9,9,2,2,1,2,9,9,9,1,6,4,6,1,1,9,6,1,4,7,4,3,4,Wigram,"2,4",Priests do not be late to say Mass and Homily not too Long
9/15/2024 17:00:36,GO,1,4,8,4,0,9,9,1,2,2,"1,2,3,4,5",9,9,9,1,6,1,"3,4",2,2,9,4,2,6,9,4,3,1,,4,
9/15/2024 16:59:45,MT,3,0,5,1,6,7,4,2,2,1,"1,2,3,4",3,6,7,1,3,4,6,2,1,4,1,1,4,1,2,6,6,Sockburn,4,Bring Back 10 am Sunday please at OLV
9/15/2024 16:59:20,GO,2,0,"3,4,5",4,8,7,7,2,2,2,2,7,5,9,1,2,2,"3,4",2,2,8,5,1,6,9,4,3,1,Hoon Hay,4,
9/15/2024 16:58:47,KL,3,0,8,5,0,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,6,2,4,1,2,9,5,1,3,10 south african,3,5,1,rolleston,4,0
9/15/2024 16:57:39,GO,1,5,7 choir / LOM ? LDM,4,8,0,0,2,2,2,"1,2,3,4,5",9,9,9,1,6,2,"2,4",1,1,9,5,2,6,9,4,2,1,Hoon Hay,4,
9/15/2024 16:57:13,YA,2,0,"1,3,5",5,5,8,7,2,1,2,"1,2,3,4,5,6",9,8,9,1,5,2,3,2,2,8,6,1,5,1,4,2,6,Wigram,4,
9/15/2024 16:57:06,KL,4,0,8,6,7,8,9,2,2,2,"1,2,3,4,5",9,8,9,1,6,1,4,1,2,9,4,1,4,7,4,4,1,ilam,4,0
9/15/2024 16:56:32,MT,3,0,"1,3,4",6,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,6,1,"1,4",1,2,9,4,2,4,7,5,5,3,Ilam,4,
9/15/2024 16:55:36,KL,3,0,8,2,0,9,0,2,1,1,"1,2",0,0,9,1,2,1,6,2,1,9,7,1,7,7 chinese,2,1,4,hornby,4,0
9/15/2024 16:55:32,GO,1,5,5,4,2,4,5,1,2,2,"1,2,3,4",7,7,8,1,2,4,4,2,2,9,2,1,6,9,2,2,2,Hoon Hay,4,
9/15/2024 16:54:22,YA,2,0,8,1,9,9,9,1,2,2,"1,2,3,4,5",9,9,9,92,6,4,4,2,2,9,2,2,4,9,4,4,"1,5",Riccarton,4,
9/15/2024 16:53:25,KL,3,0,7 counting weekly collection,2,0,9,0,2,1,1,"1,2",0,0,8,1,4,1,6,1,2,8,7,2,5,7,4,1,4,hornby,4,0
9/15/2024 16:53:19,GO,3,0,8,1,2,7,4,2,2,2,"1,3,4,5",4,4,5,1,1,4,6,2,2,5,6,1,6,"1,2",4,5,1,sockburn,4,
9/15/2024 16:52:14,MT,2,0,"4,7 Morning Tea",4,9,9,6,2,2,2,"1,3,4,5",6,6,7,1,1,4,6,1,2,5,3,2,4,1,4,4,"3,5",HOrnby,4,
9/15/2024 16:52:10,YA,2,0,8,2,1,4,5,2,2,2,0,7,7,7,1,3,4,6,2,2,9,5,1,2,9,3,2,1,Hornby,4,
9/15/2024 16:51:38,KL,2,0,8,3,9,0,0,2,2,2,"1,3,4,5",9,0,0,1,2,4,0,2,2,9,5,1,4,9,4,5,1,hornby,4,0
9/15/2024 16:51:24,GO,2,0,8,2,1,1,2,2,2,2,"1,2,3,4,5",7,7,7,1,4,1,6,2,2,3,5,2,5,9,4,1,4,wigram,4,
9/15/2024 16:50:41,YA,2,0,5,2,7,7,6,2,1,2,7,7,7,6,1,1,1,6,2,2,5,2,1,2,7,4,5,1,Avonhead,4,
9/15/2024 16:50:20,KL,2,0,8,3,0,8,8,1,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,2,9,5,2,4,9,4,5,1,hornby,4,0
9/15/2024 16:50:04,MT,2,0,8,1,9,9,5,2,2,2,"1,2,3,4",8,8,8,1,0,0,0,0,0,0,0,0,6,7,1,6,6,Ilam,4,
9/15/2024 16:50:03,GO,2,0,5,5,7,7,7,2,2,2,"1,2,3,4,5",8,8,8,1,5,1,6,2,2,9,3,2,4,10 sri lankan,4,5,1,templeton,4,
9/15/2024 16:49:01,KL,3,0,8,1,5,7,5,2,1,1,"1,2,3,4",9,9,9,1,6,4,"1,2,4",2,1,9,2,1,6,7 chinese,4,6,6,rolleston,4,if the community of St John (the priests) could voice record or video their Sunday homilies and post them online it would be great deepen my faith and the young people like me also if possible celebrate mass in Rolleston every now and then please
9/15/2024 16:48:47,YA,2,0,"4,7 First Holy Communion and confirmation programs",1,6,6,9,1,2,1,"1,2,3,4",9,9,9,1,4,2,"1,3,4",2,1,9,1,2,4,"1,2",1,6,2,West Melton,4,
9/15/2024 16:48:30,GO,2,0,"1, 7 childrens liturgy",6,9,9,9,2,1,1,"1,5",5,5,5,1,6,2,"3, 4",2,1,9,4,1,4,"7, 10 dutch",4,5,1,avonhead,4,
9/15/2024 16:47:31,MT,5,0,8,2,6,5,3,2,2,2,"1,2,3,4,5",7,8,6,1,2,4,6,2,1,8,7,2,1,1,4,2,4,Sockburn,4,
9/15/2024 16:45:12,YA,2,0,"1,2,5",5,9,9,9,1,1,1,"1,2,3,4,5",8,9,9,1,4,1,"1,3,4",2,1,9,4,1,4,1,4,4,1,Russley,4,
9/15/2024 16:45:02,GO,2,0,"1,3,4,5",6,9,9,9,1,1,1,"1,2,3,4,5,6",9,9,9,1,6,3,4,1,1,9,4,2,4,7,4,5,3,avonhead,4,last week donation amount is that of my household (2 adults)
9/15/2024 16:44:35,KL,3,6,"1,3,4,5",5,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,5,1,"1,3",1,1,9,4,2,4,1,4,4,3,sockburn,4,0
9/15/2024 16:43:35,MT,5,0,8,2,6,5,3,2,2,2,"1,2,3,4,5",7,8,6,1,2,4,6,2,1,8,7,2,1,1,4,2,4,Sockburn,4,
9/15/2024 16:43:02,KL,1,4,"1,2,4,5",1,9,7,9,2,2,2,"1,2,3,4",9,9,9,1,3,1,"2,4",1,1,9,4,1,1,9,4,2,1,ashburton,4,well organized and solemn especially choir perfectly prepared awesome performance correct parish management
9/15/2024 16:42:40,GO,2,0,"1,3,5",5,8,9,8,2,1,1,"1,2,3,4,5",7,7,6,1,5,3,3,1,1,8,6,2,5,1,4,2,4,wigram,4,
9/15/2024 16:42:20,YA,5,0,"1,2,3,4,5",6,9,9,9,1,1,1,"1,2,3,4,5,6",8,9,9,1,6,2,"2,3,4",2,1,8,4,1,3,10 Sri Lankan,2,2,3,Sockburn,4,
9/15/2024 16:40:50,MT,5,0,4,2,6,6,6,2,2,2,"1,2,3,4,5",6,6,6,1,4,4,6,2,2,5,7,1,1,1,3,1,4,Sockburn,4,
9/15/2024 16:40:03,YA,2,3,"1,5",2,6,0,6,2,2,2,"1,2,3,4,5",8,8,8,3,5,4,4,1,1,9,4,1,6,9,3,6,1,Rolleston,4,
9/15/2024 16:39:57,GO,3,0,"1,3,4,5",5,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,4,2,3,1,1,9,4,1,4,1,4,4,1,sockburn,4,
9/15/2024 16:39:49,KL,1,5,8,1,1,1,2,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,1,9,3,2,3,9,4,6,1,yaldhurst,4,0
9/15/2024 16:38:24,KL,1,1,"1,2,3,4,5",4,9,9,9,1,1,2,"1,2,3,4",8,9,9,1,6,2,"1,4",1,1,9,1,1,2,10 dutch,2,6,2,sockburn,4,0
9/15/2024 16:38:21,GO,4,0,"1,3,5,7 church cleaning",5,7,8,7,3,3,1,"1,2,3,4,5",8,6,7,1,3,2,6,2,2,6,4,2,4,10 south east asian,4,4,6,hornby,4,
9/15/2024 16:37:54,YA,3,8,8,4,5,5,5,2,1,1,"1,3",9,9,9,3,5,4,4,1,1,9,2,2,6,9,4,6,1,Rolleston,4,
9/15/2024 16:37:33,MT,1,1,8,2,9,7,9,2,2,1,7,7,7,7,1,2,4,0,1,1,9,2,2,4,9,3,4,1,Bryndwer,4,
9/15/2024 16:36:46,KL,3,4,2,2,0,0,0,2,2,2,"1,2,3,4,5",1,0,0,1,2,4,4,2,2,9,5,2,6,9,2,2,3,halswell,4,0
9/15/2024 16:36:01,GO,4,0,0,4,8,8,8,2,2,2,"1,2,3,4,5,6",7,8,8,1,2,4,6,1,2,5,8,1,3,7,4,2,4,wigram,4,
9/15/2024 16:35:42,MT,1,6,8,2,1,3,9,2,2,2,"1,2,3,4,5",9,9,9,5,6,4,6,2,2,9,6,1,1,10 Sri lankan,4,2,1,Woolston,4,The parish Priest not support to my family life my life should be united
9/15/2024 16:34:58,KL,2,5,8,2,1,1,1,2,2,2,"1,2",6,9,7,1,1,4,6,2,2,6,1,1,4,9,1,3,6,halswell,8,0
9/15/2024 16:33:56,YA,6,0,1,1,5,5,6,2,1,1,"1,3",9,9,9,3,5,4,6,1,1,9,1,2,6,9,4,6,2,Rolleston,4,
9/15/2024 16:33:20,KL,2,6,8,4,8,8,8,1,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,1,8,5,1,4,3,4,2,1,hornby,4,0
